/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_28_717.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_28_717.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_28_717.jpg, 0, 0, 0, 8.0676E-05
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_28_819.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_28_819.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_28_819.jpg, 0, 0, 0, 8.155858E-05
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_28_932.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_28_932.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_28_932.jpg, 0, 0, 0, 8.073645E-05
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_29_034.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_29_034.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_29_034.jpg, 0, 0, 0, 8.060974E-05
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_29_141.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_29_141.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_29_141.jpg, 0, 0, 0, 8.383092E-05
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_29_302.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_29_302.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_29_302.jpg, 0, 0, 0, 8.052201E-05
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_29_402.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_29_402.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_29_402.jpg, 0, 0.3033478, 0, 0.2256404
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_29_510.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_29_510.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_29_510.jpg, 0, 0.6259679, 0, 0.7498848
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_29_685.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_29_685.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_29_685.jpg, 0, 1, 0, 2.628979
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_29_782.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_29_782.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_29_782.jpg, 0, 1, 0, 3.806365
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_29_885.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_29_885.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_29_885.jpg, 0, 1, 0, 4.975068
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_30_011.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_30_011.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_30_011.jpg, 0, 1, 0, 6.590714
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_30_161.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_30_161.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_30_161.jpg, 0, 1, 0, 8.184376
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_30_264.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_30_264.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_30_264.jpg, 0, 1, 0, 9.309527
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_30_373.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_30_373.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_30_373.jpg, 0, 1, 0, 10.64515
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_30_474.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_30_474.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_30_474.jpg, 0, 1, 0, 11.582
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_30_575.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_30_575.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_30_575.jpg, 0, 1, 0, 12.80141
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_30_686.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_30_686.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_30_686.jpg, 0, 1, 0, 13.87118
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_30_797.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_30_797.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_30_797.jpg, 0, 1, 0, 15.12404
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_30_899.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_30_899.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_30_899.jpg, 0, 1, 0, 16.26942
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_31_022.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_31_022.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_31_022.jpg, 0, 1, 0, 17.5108
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_31_188.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_31_188.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_31_188.jpg, -0.3085381, 1, 0, 19.05471
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_31_301.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_31_301.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_31_301.jpg, -0.6500401, 1, 0, 20.12443
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_31_411.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_31_411.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_31_411.jpg, -0.8386413, 0.9298241, 0, 21.01006
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_31_520.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_31_520.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_31_520.jpg, -0.5125623, 0.6037451, 0, 21.65311
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_31_641.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_31_641.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_31_641.jpg, -0.1493465, 0.2405293, 0, 21.8941
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_31_748.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_31_748.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_31_748.jpg, 0, 0.5222024, 0, 22.23186
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_31_849.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_31_849.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_31_849.jpg, 0, 0.8381444, 0, 22.76208
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_31_956.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_31_956.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_31_956.jpg, 0, 1, 0, 23.90956
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_32_060.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_32_060.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_32_060.jpg, 0, 1, 0, 24.88405
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_32_175.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_32_175.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_32_175.jpg, 0.2753309, 1, 0, 25.98149
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_32_281.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_32_281.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_32_281.jpg, 0.1223913, 0.6812799, 0, 26.70219
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_32_450.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_32_450.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_32_450.jpg, 0, 0.1776129, 0, 26.96067
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_32_561.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_32_561.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_32_561.jpg, 0, 0.5137541, 0, 27.1059
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_32_677.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_32_677.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_32_677.jpg, 0, 0.861181, 0, 27.78305
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_32_780.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_32_780.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_32_780.jpg, 0, 1, 0, 28.66836
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_32_891.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_32_891.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_32_891.jpg, 0, 1, 0, 29.7687
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_32_997.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_32_997.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_32_997.jpg, 0, 1, 0, 30.19049
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_33_253.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_33_253.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_33_253.jpg, 0, 1, 0, 30.19054
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_33_353.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_33_353.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_33_353.jpg, 0, 1, 0, 30.19051
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_33_456.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_33_456.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_33_456.jpg, 0, 1, 0, 30.19072
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_33_570.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_33_570.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_33_570.jpg, 0, 1, 0, 30.19033
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_33_710.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_33_710.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_33_710.jpg, 0, 0.7534481, 0, 30.12454
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_33_813.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_33_813.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_33_813.jpg, -0.04363811, 0.4436051, 0, 30.05641
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_33_914.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_33_914.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_33_914.jpg, -0.2774463, 0.143389, 0, 29.94724
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_34_014.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_34_014.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_34_014.jpg, 0, 0, 0, 29.66705
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_34_132.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_34_132.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_34_132.jpg, 0, 0, 0, 29.30813
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_34_233.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_34_233.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_34_233.jpg, 0, 0.1156172, 0, 29.03964
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_34_333.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_34_333.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_34_333.jpg, 0, 0.4166851, 0, 29.06244
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_34_444.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_34_444.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_34_444.jpg, 0, 0.712767, 0, 29.48385
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_34_547.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_34_547.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_34_547.jpg, 0, 1, 0, 30.17613
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_34_649.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_34_649.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_34_649.jpg, -0.147186, 0.781135, 0, 30.11789
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_34_749.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_34_749.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_34_749.jpg, -0.413685, 0.514636, 0, 30.04571
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_34_859.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_34_859.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_34_859.jpg, -0.2806739, 0.1501031, 0, 29.96356
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_34_966.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_34_966.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_34_966.jpg, 0, 0, 0, 29.71663
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_35_069.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_35_069.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_35_069.jpg, 0, 0, 0, 29.40873
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_35_180.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_35_180.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_35_180.jpg, 0, 0.3333031, 0, 29.31896
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_35_281.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_35_281.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_35_281.jpg, 0, 0.6058259, 0, 29.59534
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_35_391.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_35_391.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_35_391.jpg, 0, 0.966519, 0, 30.18029
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_35_491.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_35_491.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_35_491.jpg, 0, 1, 0, 30.19019
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_35_599.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_35_599.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_35_599.jpg, 0, 1, 0, 30.19029
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_35_743.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_35_743.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_35_743.jpg, 0, 1, 0, 30.19029
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_35_845.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_35_845.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_35_845.jpg, 0, 1, 0, 30.19032
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_35_946.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_35_946.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_35_946.jpg, 0, 1, 0, 30.1903
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_36_126.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_36_126.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_36_126.jpg, 0, 0.6636431, 0, 30.10736
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_36_227.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_36_227.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_36_227.jpg, 0, 0, 0.03356695, 30.05155
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_36_406.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_36_406.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_36_406.jpg, 0, 0, 0, 27.29779
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_36_503.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_36_503.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_36_503.jpg, 0, 0, 0, 26.97266
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_36_606.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_36_606.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_36_606.jpg, 0, 0, 0, 26.70882
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_36_710.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_36_710.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_36_710.jpg, 0, 0, 0, 26.44016
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_36_812.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_36_812.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_36_812.jpg, 0, 0.1897262, 0, 26.23565
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_36_912.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_36_912.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_36_912.jpg, 0, 0.490281, 0, 26.3925
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_37_012.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_37_012.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_37_012.jpg, 0, 0.7200905, 0, 26.91762
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_37_114.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_37_114.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_37_114.jpg, -0.07035291, 0.4170095, 0, 27.32407
/Users/chandu/Desktop/Udacity Simulator Data/IMG/center_2022_07_30_15_29_37_308.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/left_2022_07_30_15_29_37_308.jpg, /Users/chandu/Desktop/Udacity Simulator Data/IMG/right_2022_07_30_15_29_37_308.jpg, -0.6513208, 0, 0, 26.4199
